FORMNO,CTRLID,DATATYPE,VAL1,VAL2,VAL3,VAL4,VAL5,VAL6,VAL7,VAL8,VAL9,VAL10,VAL11,VAL12,VAL13,VAL14,VAL15,VAL16,VAL17,VAL18,VAL19,VAL20,VAL21,VAL22,VAL23,VAL24,VAL25,VAL26,VAL27,VAL28,VAL29,VAL30,VAL31,VAL32,VAL33,VAL34,VAL35,VAL36,VAL37,VAL38,VAL39,VAL40,VAL41,VAL42,VAL43,VAL44,VAL45,VAL46,VAL47,VAL48,VAL49,VAL50,VAL51,VAL52,VAL53,VAL54,VAL55,VAL56,VAL57,VAL58,VAL59,VAL60,VAL61,VAL62,VAL63,VAL64,VAL65,VAL66,VAL67,VAL68,VAL69,VAL70,VAL71,VAL72,VAL73,VAL74,VAL75,VAL76,VAL77,VAL78,VAL79,VAL80,VAL81,VAL82,VAL83,VAL84,VAL85,VAL86,VAL87,VAL88,VAL89,VAL90,VAL91,VAL92,VAL93,VAL94,VAL95,VAL96,VAL97,VAL98,VAL99,VAL100,VAL101,VAL102,VAL103,VAL104,VAL105,VAL106,VAL107,VAL108,VAL109,VAL110,VAL111,VAL112,VAL113,VAL114,VAL115,VAL116,VAL117,VAL118,VAL119,VAL120,VAL121,VAL122,VAL123,VAL124,VAL125,VAL126,VAL127,VAL128,VAL129,VAL130,VAL131,VAL132,VAL133,VAL134,VAL135,VAL136,VAL137,VAL138,VAL139,VAL140,VAL141,VAL142,VAL143,VAL144,VAL145,VAL146,VAL147,VAL148,VAL149,VAL150,VAL151,VAL152,VAL153,VAL154,VAL155,VAL156,VAL157,VAL158,VAL159,VAL160,VAL161,VAL162,VAL163,VAL164,VAL165,VAL166,VAL167,VAL168,VAL169,VAL170,VAL171,VAL172,VAL173,VAL174,VAL175,VAL176,VAL177,VAL178,VAL179,VAL180,VAL181,VAL182,VAL183,VAL184,VAL185,VAL186,VAL187,VAL188,VAL189,VAL190,VAL191,VAL192,VAL193,VAL194,VAL195,VAL196,VAL197,VAL198,VAL199,VAL200
0,SearchList,0,2021/1/1,2021/3/1,抜出ﾎﾟﾝﾌﾟ分解点検5Y,分類A,01T-30s1,301SA回収塔,,1,1,1,1,1,1,1,1,1,120,費用メモAAA,,1,2021/1/1,あり,1,1,120000,130000,2021/1/1,1,,1,2,1,2,,1,2,,120,0,Como(自主保全）,良好,1,12000,40,作業計画AAAA,メモAAA,依頼内容.pdf,1,別紙フロー参照,1,1,振動によると思われる溶接線割れ。削り込み溶接線復旧。補強の為、ﾘﾌﾞを取りつけた,120,1,210000,1,Ｓ－２４２Ａが詰まってます,1,補足説明AA,1,,対策AAAAAA,1,,,ＰＨＴ－３４２点検調整、縁切り要。：電極ポリマー付着洗浄、調整。　,,,教訓○○○,メモAAAAA,あり,2021/1/1,ＸＶ３０３Ａ／Ｂ　取り外し整備、工程調整要、縁切り要。6/4:XV-303B、6/7：XV-303AO/H　－－完了（施工：高田工業）6/7,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,SearchList,0,2021/1/1,2021/3/1,抜出ﾎﾟﾝﾌﾟ分解点検5Y,分類A,01T-30s1,301SA回収塔,,1,1,1,1,1,1,1,1,1,120,費用メモAAA,,1,2021/1/1,あり,1,2,120000,130000,2021/1/1,1,,1,2,1,2,,1,2,,120,0,Como(自主保全）,良好,1,12000,40,作業計画AAAA,メモAAA,保全内容.pdf,1,別紙フロー参照,1,1,振動によると思われる溶接線割れ。削り込み溶接線復旧。補強の為、ﾘﾌﾞを取りつけた,120,1,210000,1,Ｓ－２４２Ａが詰まってます,1,補足説明AA,1,,対策AAAAAA,1,,,ＰＨＴ－３４２点検調整、縁切り要。：電極ポリマー付着洗浄、調整。　,,,教訓○○○,メモAAAAA,あり,2021/1/1,ＸＶ３０３Ａ／Ｂ　取り外し整備、工程調整要、縁切り要。6/4:XV-303B、6/7：XV-303AO/H　－－完了（施工：高田工業）6/7,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,SearchList,0,2021/1/1,2021/3/1,抜出ﾎﾟﾝﾌﾟ分解点検5Y,分類A,01T-30s1,301SA回収塔,,1,1,1,1,1,1,1,1,1,120,費用メモAAA,,1,2021/1/1,あり,1,1,120000,130000,2021/1/1,1,,1,2,1,2,,1,2,,120,0,Como(自主保全）,良好,1,12000,40,作業計画AAAA,メモAAA,作業計画3.pdf,1,別紙フロー参照,1,1,振動によると思われる溶接線割れ。削り込み溶接線復旧。補強の為、ﾘﾌﾞを取りつけた,120,1,210000,1,Ｓ－２４２Ａが詰まってます,1,補足説明AA,1,,対策AAAAAA,1,,,ＰＨＴ－３４２点検調整、縁切り要。：電極ポリマー付着洗浄、調整。　,,,教訓○○○,メモAAAAA,あり,2021/1/1,ＸＶ３０３Ａ／Ｂ　取り外し整備、工程調整要、縁切り要。6/4:XV-303B、6/7：XV-303AO/H　－－完了（施工：高田工業）6/7,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Detail_Header10,0,21092101,ポンプ点検,弁および電源供給の遮断を三者で確認してから作業をお願いします。,,ＳＡプラント,用役,,,,,,12,2021/1/14,,,機械,回転機器,回転ポンプ,その他回転圧縮機,三菱電機,,,3000,2020/9/1,2020/9/1,,,151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Detail_Header20,0,ポンプ点検,弁および電源供給の遮断を三者で確認してから作業をお願いします。,ポンプ点検,,品川工場,SAプラント,機械,回転機器,ポンプ,渦巻ポンプ,,,,12,2021/1/14,,,機械,回転機器,回転ポンプ,その他回転圧縮機,三菱電機,,,3000,2020/9/1,2020/9/1,,,151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Detail_Header30,0,,品川工場,SAプラント,S反応,A001工程,機械,ポンプ,渦巻ポンプ,,,,12,2021/1/14,,,機械,回転機器,回転ポンプ,その他回転圧縮機,三菱電機,,,3000,2020/9/1,2020/9/1,,,151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Detail_Header40,0,通常保全,1,1,1,1,突発,計画,系停止,5,10,10,,12,2021/1/14,,,機械,回転機器,回転ポンプ,その他回転圧縮機,三菱電機,,,3000,2020/9/1,2020/9/1,,,151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Detail_Header50,0,Pump1,ポンプ1,親機,ＴＢＭ,Ａ,本体,開放点検,,,脆化,腐食(エロ―ジョン),短路,短路,短路,短路,制作不良,制作不良,制作不良,全体取替,全体取替,,,3000,2020/9/1,2020/9/1,,,151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Detail_Header50,0,Pump2,ポンプ2,親機,ＴＢＭ,Ａ,本体,開放点検,,,脆化,腐食(エロ―ジョン),短路,短路,短路,短路,制作不良,制作不良,制作不良,全体取替,全体取替,,,3000,2020/9/1,2020/9/1,,,151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Detail_Header50,0,Pump3,ポンプ3,親機,ＴＢＭ,Ａ,本体,開放点検,,,脆化,腐食(エロ―ジョン),短路,短路,短路,短路,制作不良,制作不良,制作不良,全体取替,全体取替,,,3000,2020/9/1,2020/9/1,,,151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Detail_Header50,0,Pump4,ポンプ4,親機,ＴＢＭ,Ａ,本体,開放点検,,,脆化,腐食(エロ―ジョン),短路,短路,短路,短路,制作不良,制作不良,制作不良,全体取替,全体取替,,,3000,2020/9/1,2020/9/1,,,151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Detail_Header50,0,Pump5,ポンプ5,親機,ＴＢＭ,Ａ,本体,開放点検,,,脆化,腐食(エロ―ジョン),短路,短路,短路,短路,制作不良,制作不良,制作不良,全体取替,全体取替,,,3000,2020/9/1,2020/9/1,,,151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Detail_Header50,0,Pump6,ポンプ6,親機,ＴＢＭ,Ａ,本体,開放点検,,,脆化,腐食(エロ―ジョン),短路,短路,短路,短路,制作不良,制作不良,制作不良,全体取替,全体取替,,,3000,2020/9/1,2020/9/1,,,151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Detail_Header50,0,Pump7,ポンプ7,親機,ＴＢＭ,Ａ,本体,開放点検,,,脆化,腐食(エロ―ジョン),短路,短路,短路,短路,制作不良,制作不良,制作不良,全体取替,全体取替,,,3000,2020/9/1,2020/9/1,,,151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Detail_Header50,0,Pump8,ポンプ8,親機,ＴＢＭ,Ａ,本体,開放点検,,,脆化,腐食(エロ―ジョン),短路,短路,短路,短路,制作不良,制作不良,制作不良,全体取替,全体取替,,,3000,2020/9/1,2020/9/1,,,151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Detail_Header50,0,Pump9,ポンプ9,親機,ＴＢＭ,Ａ,本体,開放点検,,,脆化,腐食(エロ―ジョン),短路,短路,短路,短路,制作不良,制作不良,制作不良,全体取替,全体取替,,,3000,2020/9/1,2020/9/1,,,151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Detail_Header50,0,Pump10,ポンプ10,親機,ＴＢＭ,Ａ,本体,開放点検,,,脆化,腐食(エロ―ジョン),短路,短路,短路,短路,制作不良,制作不良,制作不良,全体取替,全体取替,,,3000,2020/9/1,2020/9/1,,,151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
